SKU,Store,category,OOS_days_x,date_list,OOS_lastDay_x,avg_loss_sale_quantity,avg_loss_net_sale,avg_loss_mergin,total_loss_sale_quantity,total_loss_net_sale,total_loss_mergin,Category_x,Category_y,State,City,BU,Concept,Brand,OOS_days_y,Date_list,OOS_lastDay_y,Avg Loss Sale qty,Avg Loss Net Sales,Avg Loss Margin,Total Loss Sale qty,Total Loss Net Sales,Total Loss Margin
AULS498017NVYGDS-NRL19 COWBOYS M SLEEVLS HOODY,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS499185-Forgotten Child,AULS.OOL104,,2,"['2019-11-29', '2019-11-30']",1,0.03703703731298447,0.7066666483879089,0.36037036776542664,0.07407407462596893,1.4133332967758179,0.7207407355308533,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,HARP-Harper Collins,2.0,"['2019-11-29', '2019-11-30']",1.0,0.037037037,0.706666667,0.360359259,0.074074074,1.4133333330000002,0.7207185190000001
AULS426995-Weirdo #2: Even Weirder!,AULS.OOL101,,4,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,4.0,"['2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS501207GREY6-12M-3 sock pack,AULS.OOL101,,2,"['2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,2.0,"['2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS448861-LM3 Cuddliest Cockatoo Little,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0714285746216774,0.2600000202655792,0.13857142627239227,0.5000000223517418,1.8200001418590546,0.9699999839067459,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.071428571,0.26,0.138542857,0.5,1.82,0.9698
AULS462222050R-Baby ALPACA /Wool TWD,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,AM-Australian Made,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS500527-This One Life,AULS.OOL101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.11999999731779099,3.3767998218536377,1.742400050163269,0.5999999865889549,16.88399910926819,8.712000250816345,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,WDLN-Woodslane,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.12,3.3768,1.742904,0.6,16.884,8.71452
AULS501212GRSPS0000-2 pack bodysuits,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS503710-Bedtime Storybook: Disney Pixa,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS45667205921-Aussie Soles Kids Star BLU GRN,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS388537-If Youre Happy and You Know It,AULS.OOL101,,2,"['2019-11-29', '2019-11-30']",1,0.25925925374031067,2.811481237411499,1.3499999046325684,0.5185185074806213,5.622962474822998,2.6999998092651367,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,2.0,"['2019-11-29', '2019-11-30']",1.0,0.25925925899999996,2.8114814810000004,1.349388889,0.518518519,5.622962962999999,2.698777778
AULS469724205L-GC2018-MEN 1C EMBLEMPIQUE POLO,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS429209-Without Fail,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,RAND-Random House Publishing,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS4743620414-(AM) G.C. INCONS,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.10000000149011612,1.5549999475479126,1.0299999713897705,0.7000000104308128,10.884999632835388,7.2099997997283936,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,AM-Australian Made,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.1,1.555,1.03,0.7,10.885,7.21
AULS476828-Peppa Visits the Great Barrier,AULS.TSV101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Townsville,BNC,Newslink,PENG-Pengiun Books,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS489671SNOWXL-W ZIP HOODY HARVEST SNOW MARLE,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS505479-Good Habits Bad Habits,AULS.OOL101,,2,"['2019-11-29', '2019-11-30']",1,0.03703703731298447,1.1107407808303833,0.5551851987838745,0.07407407462596893,2.2214815616607666,1.110370397567749,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PANM-PANM,2.0,"['2019-11-29', '2019-11-30']",1.0,0.037037037,1.1107407409999999,0.555366667,0.074074074,2.221481481,1.110733333
AULS448863-LM5 Energetic Emu Little Mates,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.10000000149011612,0.4090000092983246,0.23899999260902405,0.7000000104308128,2.863000065088272,1.6729999482631683,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.1,0.409,0.238975,0.7,2.863,1.672825
AULS466176019S-WOOL BAMBOO BLEND,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS5052388-NRL Cowboys Fishing Shirt,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS448870-LM12 Laziest Lizard Little Mat,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.15000000596046448,0.5460000038146973,0.2904999852180481,1.0500000417232513,3.822000026702881,2.0334998965263367,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.15,0.546,0.29059,1.05,3.822,2.0341299999999998
AULS436071-Three Wishes (new jacket),AULS.OOL101,,5,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.0714285746216774,1.1035714149475098,0.5578571557998657,0.357142873108387,5.517857074737549,2.7892857789993286,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PANM-PANM,5.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.071428571,1.103571429,0.557685714,0.35714285700000004,5.517857143,2.7884285710000003
AULS452575-Weirdo:#6 Crazy Weird,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS497384-Easy Keto,AULS.OOL101,,6,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.08695652335882187,1.9756520986557007,0.9878260493278503,0.5217391401529312,11.853912591934204,5.926956295967102,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PANM-PANM,6.0,"['2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.086956522,1.9756521740000001,0.9879347829999999,0.52173913,11.85391304,5.927608696
AULS505617-Twas the Fart Before Christmas,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.29411765933036804,3.1435294151306152,1.4611765146255493,2.0588236153125763,22.004705905914307,10.228235602378845,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.294117647,3.143529412,1.460888235,2.058823529,22.00470588,10.22621765
AULS381068-Cap Ladies Teal AUS,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.05000000074505806,1.1359999179840088,0.7384999990463257,0.3500000052154064,7.9519994258880615,5.16949999332428,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.05,1.136,0.7385,0.35,7.952000000000001,5.1695
AULS493105-Bad Guys Episode 8: Superbad,AULS.OOL104,,4,"['2019-11-24', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SCHO-Scholastic Australia Pty Ltd,4.0,"['2019-11-24', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS496491-Grain Brain (Revised & Updated,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Townsville,BNC,Newslink,HODD-HODD,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS502645-Spiderman: Ultimate Colouring,AULS.OOL101,,1,['2019-11-27'],0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,1.0,['2019-11-27'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS505244-LP Best of Tokyo 2020,AULS.OOL101,,4,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27']",0,0.1111111119389534,3.130000114440918,1.6155555248260498,0.4444444477558136,12.520000457763672,6.462222099304199,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,LONE-Lonely Planet,4.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27']",0.0,0.111111111,3.13,1.6151888890000001,0.444444444,12.52,6.4607555560000005
AULS456837-Scarf Red Check,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS505616-When Santa Got Stuck Up the Ch,AULS.OOL101,,3,"['2019-11-28', '2019-11-29', '2019-11-30']",1,0.1428571492433548,1.9471428394317627,1.0385714769363403,0.4285714477300644,5.841428518295288,3.115714430809021,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,SCHO-Scholastic Australia Pty Ltd,3.0,"['2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.14285714300000002,1.9471428569999998,1.038557143,0.428571429,5.841428571000001,3.115671429
AULS506456-My Story: Schapelle Corby,AULS.TSV101,,2,"['2019-11-25', '2019-11-26']",0,0.11764705926179886,3.207058906555176,1.6029411554336548,0.23529411852359772,6.414117813110352,3.2058823108673096,03-Books,03-Books,QLD,Townsville,BNC,Newslink,PANM-PANM,2.0,"['2019-11-25', '2019-11-26']",0.0,0.222222222,6.057777777999999,3.0282740739999996,0.444444444,12.11555556,6.056548147999999
AULS434113-BABYBOYRMPR KOALAKANGAWHITE1,AULS.OOL101,,2,"['2019-11-24', '2019-11-25']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,2.0,"['2019-11-24', '2019-11-25']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS494713-Premium Readers 1.0,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,,,,,,,,,,,,,,,
AULS497391-Busy Airport New Edition,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,,,,,,,,,,,,,,,
AULS504777-Last Word,AULS.OOL101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,HODD-HODD,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS503037-It Starts with Passion (Be You,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,WILY-WILY,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS501306-Whos Minding the Farm?,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0476190485060215,1.558571457862854,0.8009523749351501,0.3333333395421505,10.910000205039978,5.606666624546051,03-Books,03-Books,QLD,Townsville,BNC,Newslink,PENG-Pengiun Books,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.047619048,1.5585714290000001,0.800952381,0.333333333,10.91,5.606666667000001
AULS504696-Pact (new cover),AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Townsville,BNC,Newslink,ALUN-ALUN,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS494816-How to Make Gravy,AULS.OOL101,,3,"['2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PENG-Pengiun Books,3.0,"['2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS497354-Revenge: Widows 2,AULS.OOL101,,1,['2019-11-26'],0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,ALUN-ALUN,1.0,['2019-11-26'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS4555842-QLD Reds Original,AULS.TSV101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS441872-ILOVE CAP RND BADGE  KA,AULS.OOL104,,5,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.5,6.25,4.0,2.5,31.25,20.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,None,5.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.5,6.25,4.0,2.5,31.25,20.0
AULS448867-LM9 Inquisitive Ibis Little Ma,AULS.OOL104,,1,['2019-11-24'],0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SCHO-Scholastic Australia Pty Ltd,1.0,['2019-11-24'],0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS46206106-NRL Cowboys Footysuit Onesie,AULS.TSV101,,6,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29']",0,0.07692307978868484,1.7461539506912231,0.0,0.46153847873210907,10.476923704147339,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,6.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29']",0.0,0.076923077,1.746153846,-2.73e-16,0.46153846200000004,10.47692308,-1.6399999999999998e-15
AULS46206112-NRL Cowboys Footysuit Onesie,AULS.TSV101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0416666679084301,0.9458333849906921,0.0,0.2083333395421505,4.729166924953461,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.041666667000000004,0.9458333329999999,-1.48e-16,0.208333333,4.729166667,-7.4e-16
AULS486013GREYXL-W18 COWBOYSArcScript'47 Raglan,AULS.TSV101,,5,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0416666679084301,1.1358333826065063,0.0,0.2083333395421505,5.679166913032532,0.0,03-Books,09-Apparel,QLD,Townsville,BNC,Newslink,None,5.0,"['2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.041666667000000004,1.135833333,-0.114166667,0.208333333,5.6791666670000005,-0.5708333329999999
AULS478852-LP The World 2,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,LONE-Lonely Planet,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS486455-Simon Sidebottom 1: A Funny Th,AULS.OOL104,,3,"['2019-11-28', '2019-11-29', '2019-11-30']",1,0.03703703731298447,0.33629629015922546,0.20851851999759674,0.1111111119389534,1.0088888704776764,0.6255555599927902,03-Books,03-Books,QLD,Gold Coast,Specialty,Discover,SCHO-Scholastic Australia Pty Ltd,3.0,"['2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.037037037,0.336296296,0.20847037,0.111111111,1.008888889,0.625411111
AULS473598-Scarf Red Stripe,AULS.OOL104,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS501395-In a House of Lies,AULS.OOL114,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0625,1.1924999952316284,0.6700000166893005,0.4375,8.347499966621399,4.690000116825104,03-Books,03-Books,QLD,Gold Coast,BNC,Relay,HODD-HODD,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0625,1.1925,0.67005625,0.4375,8.3475,4.69039375
AULS473946041L-LADIES ABORIGINAL FIRESTONE,AULS.OOL104,,3,"['2019-11-28', '2019-11-29', '2019-11-30']",1,0.07692307978868484,1.745384693145752,1.1299999952316284,0.23076923936605453,5.236154079437256,3.3899999856948853,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,None,3.0,"['2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.076923077,1.745384615,1.13,0.23076923100000002,5.2361538460000006,3.39
AULS485002S-G WETSHIRT SET UNDERTHESEAMERM,AULS.OOL101,,3,"['2019-11-28', '2019-11-29', '2019-11-30']",1,0.03846153989434242,1.0484615564346313,0.3492307662963867,0.11538461968302727,3.145384669303894,1.0476922988891602,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,3.0,"['2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.038461537999999997,1.048461538,0.349230769,0.115384615,3.145384615,1.047692308
AULS501357-Brain,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,ALUN-ALUN,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS473944740L-LADIES ABORIGINAL CROW WOMEN,AULS.OOL104,,3,"['2019-11-24', '2019-11-25', '2019-11-26']",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,Specialty,Discover,None,3.0,"['2019-11-24', '2019-11-25', '2019-11-26']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS474942M-Mac Jckt  Adult Fossil,AULS.OOL101,,7,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books,09-Apparel,QLD,Gold Coast,BNC,Newslink,None,7.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28', '2019-11-29', '2019-11-30']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
AULS41462604102-MENS OUTBACK BLK TEE,AULS.OOL101,,1,['2019-11-25'],0,0.17391304671764374,3.1995651721954346,1.5908695459365845,0.17391304671764374,3.1995651721954346,1.5908695459365845,03-Books,,,,,,,,,,,,,,,
AULS501375-Robin,AULS.OOL101,,5,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0,0.20000000298023224,3.452000141143799,1.7260000705718994,1.0000000149011612,17.260000705718994,8.630000352859497,03-Books,03-Books,QLD,Gold Coast,BNC,Newslink,PANM-PANM,5.0,"['2019-11-24', '2019-11-25', '2019-11-26', '2019-11-27', '2019-11-28']",0.0,0.2,3.452,1.725275,1.0,17.26,8.626375
